CRX,CRY
775.556,427.7502
797.9944,442.6691
778.6472,437.6692
793.2793,402.2055
799.103,377.6
796.7964,379.5182
791.1068,410.2092
785.3621,326.2625
795.3452,344.6929
811.5158,372.7117
788.2244,356.3723
798.0699,350.4297
798.1071,375.2256
784.7294,356.5143
795.1935,344.9385
778.343,399.9079
794.0773,353.293
801.327,439.0268
797.0759,481.6534
800.3158,488.0569
824.4759,483.6179
812.4927,517.9984
803.2937,476.2161
816.7747,469.0162
829.7681,436.4687
819.4977,464.6932
849.0785,492.6391
802.298,477.125
810.4043,439.683
802.6088,488.5779
792.7346,482.9155
796.7828,487.8315
798.2821,495.4414
809.5803,502.0984
797.6559,542.5431
806.7299,514.9042
802.754,509.6202
807.6852,522.4783
811.4266,514.2129
807.5032,498.8182
801.6894,485.8676
799.2852,501.2393
814.1663,503.864
807.1719,511.4609
817.2144,499.1929
816.2018,488.7503
801.2121,493.5813
806.5092,527.9246
797.7931,498.7908
793.3634,506.1779
832.7788,524.7392
809.9213,514.4172
810.5776,508.6041
804.9774,515.5551
797.9039,503.1618
805.8951,542.4457
798.1431,495.5542
801.3901,500.4124
796.8591,522.9859
803.2201,509.1916
800.7094,510.4881
803.9214,553.4973
812.1201,521.4938
800.5634,511.2244
779.6715,482.7149
791.7599,491.8875
803.233,548.6646
808.8489,539.6662
806.8202,432.3384
794.7186,438.3382
812.1825,433.6623
796.4199,448.8586
804.2252,441.9297
794.8485,452.288
808.2634,442.2531
805.4922,463.1456
800.7596,443.3398
802.0153,452.3048
809.1849,445.4699
812.8729,484.279
805.2653,499.8151
798.1931,453.8939
806.7701,456.8321
784.533,459.6661
807.4678,492.0771
806.2249,479.3893
800.0912,449.8765
802.7832,559.7014
794.4958,485.9868
781.0785,497.0673
796.906,520.1951
779.348,492.5387
781.6238,509.2385
790.5529,520.4994
775.3357,500.868
787.9474,504.1382
792.1917,492.5543
783.7825,528.6443
784.4236,516.7488
626.7557,485.5576
514.5949,475.0929
518.8743,459.108
495.4638,503.0729
515.0108,469.508
505.0383,500.1271
507.5708,464.8344
510.058,456.4691
508.1841,490.0056
510.3455,476.7584
514.2534,483.1302
508.4135,474.5547
508.5385,476.5514
516.4941,473.2773
505.0827,505.566
510.4315,506.8574
509.7531,492.4579
508.4607,486.7413
504.7132,473.2014
639.4033,465.934
462.9868,480.3694
506.6327,467.7847
488.5492,469.8687
504.6812,467.2176
492.5516,457.5112
471.356,456.484
486.7455,450.9462
697.6083,488.1414
799.7231,504.6738
797.4268,488.1392
792.6923,490.2684
791.474,514.0662
792.7878,529.8621
797.8896,513.1362
791.0742,516.8674
809.4767,517.8235
795.8575,515.9531
797.8265,488.5787
793.0778,504.4641
790.2703,467.1768
805.962,506.9437
785.7576,493.8044
800.2366,495.1897
810.4167,492.5364
813.1847,484.3072
799.9258,499.5597
806.8573,486.0107
814.748,505.1467
812.0763,493.3397
815.4739,506.94
823.2301,504.8425
821.531,514.1624
826.7231,493.0248
820.466,471.579
818.0793,484.33
813.9063,484.2062
810.3401,487.3246
824.4034,496.7165
822.0499,506.8561
819.2942,496.0429
832.7325,497.1849
810.9504,510.1342
794.0023,498.8719
822.1857,506.3538
819.3423,509.13
820.2129,523.9779
799.9786,510.867
810.4603,500.0821
810.7005,526.3505
807.6418,515.4921
805.4562,508.5698
948.4772,518.8959
950.2881,526.1071
965.0562,533.5859
957.5038,534.9021
963.7599,541.326
925.1957,527.5176
943.8839,543.255
949.1526,537.6584
936.0869,530.6489
931.1569,564.8724
934.6165,549.9576
923.881,521.1229
904.2518,592.8322
869.5266,537.7297
869.873,536.5258
871.7374,529.2284
870.371,549.2961
889.7195,537.2593
873.9178,525.088
861.915,527.0226
913.7665,516.5179
859.494,549.2311
862.3013,514.5747
849.5842,537.6752
