CRX,CRY
292.4714,653.8687
280.0923,627.1901
273.8731,624.1864
290.9636,698.2224
295.9505,655.1176
287.3926,647.9553
286.7458,667.0937
285.5323,668.058
278.359,641.6691
292.5219,714.8948
288.1954,639.031
287.5154,675.5761
279.7817,658.8394
263.7711,664.4547
247.0173,652.3872
269.7321,703.3224
261.8589,666.4795
260.15,689.4326
264.0163,676.0439
268.7635,697.8411
268.7293,685.5839
266.054,695.7767
275.0792,700.302
271.9504,702.0032
268.9622,699.3371
261.2809,695.9078
256.89,694.001
255.8354,732.5123
275.0265,699.6521
508.5798,657.7515
812.6306,493.9363
1246.6869,685.7104
1267.7454,564.425
1283.5374,537.6498
1272.6863,533.9618
1286.748,522.1733
1276.4282,531.4496
1277.8636,534.9297
1279.3213,528.8703
1299.1829,551.2574
1291.4453,540.2058
1272.6826,543.608
1288.4977,528.7926
1283.6218,511.7769
1145.7706,552.4917
1128.4878,555.0062
1280.7144,531.9884
1286.0236,521.5587
1094.9973,559.5374
1297.6841,529.7944
1283.5996,520.0605
1080.2725,563.2534
1275.8114,524.7192
1282.1866,516.1795
1266.9622,529.9982
958.1243,563.6439
979.7299,540.9171
874.9808,502.3014
887.707,521.3923
892.0114,518.4433
884.3026,524.6841
878.7487,511.0091
865.0638,509.588
874.3806,521.6082
868.0065,521.4689
892.5989,543.7431
824.4293,695.1154
824.2539,786.8406
814.5762,805.0032
1019.7271,735.5269
1007.2374,736.2223
824.015,806.6398
781.2378,804.1133
1009.8596,774.2126
645.7708,855.5126
658.3148,855.1692
636.1791,854.1501
649.6923,857.2159
635.1051,858.1281
619.811,850.5821
657.111,853.1598
647.0074,855.0721
651.626,862.975
816.9705,874.3308
634.0711,857.5857
729.6085,835.6456
838.3373,811.3518
948.7091,779.7524
950.7193,787.6548
959.1532,768.3387
912.7895,780.053
946.1503,755.1763
855.1219,477.0059
840.4202,499.2798
811.59,513.0535
816.2149,464.1725
847.9743,484.4035
815.7629,460.4859
819.2911,370.5166
839.6028,458.9241
1036.1553,518.4203
836.0367,418.0334
839.0033,458.0516
821.8683,378.0618
836.996,425.2166
802.7842,548.4637
831.8447,557.1019
809.486,558.5917
784.6427,546.7013
975.1808,568.4851
788.4941,530.7781
827.809,575.1019
771.859,532.5964
624.9599,574.443
811.5018,557.0242
766.7627,558.3119
788.8071,549.3749
774.2131,554.2891
771.2497,551.4855
781.1386,549.075
966.4162,580.1593
984.8406,566.3819
790.0393,555.9131
786.1992,566.855
800.5653,564.5828
983.3346,563.6568
786.5486,591.9048
783.3151,603.295
788.5256,599.8351
819.7201,614.285
812.8048,611.4761
784.2297,619.7806
798.0555,606.6487
776.6443,636.2578
770.1158,612.5814
822.8818,667.8513
780.8208,607.5984
778.912,616.5656
788.0964,612.3785
811.7683,612.6122
800.0453,612.755
810.4747,638.1597
786.5464,619.8271
772.3969,615.1786
970.9374,581.5913
770.4478,611.684
813.901,629.9545
779.1873,609.6279
773.134,608.4769
801.9288,598.8857
735.8403,606.5844
787.3351,624.1917
765.2446,615.1862
805.7996,594.9184
769.9237,590.5999
967.2001,585.9608
769.8386,598.2828
776.9563,600.8706
773.1063,592.9349
762.6371,611.1838
800.4689,611.1793
791.2962,612.9006
783.3536,622.3669
788.6689,620.3887
777.31,625.6373
787.5679,613.2256
799.5225,612.0217
784.3613,617.3094
743.0201,543.8786
802.637,522.08
