CRX,CRY
551.9514,80.4236
589.8557,90.6042
579.4008,98.197
577.7968,84.2839
573.3649,108.6992
591.5426,64.6484
582.1026,94.7642
597.1136,105.7659
587.9337,365.5064
638.4611,175.8219
673.014,138.6346
666.3553,129.2659
663.0337,124.1631
655.7566,71.4988
670.527,117.4446
654.6234,106.2211
653.1289,117.9647
672.9485,102.2088
664.6646,101.5283
661.8408,111.5214
695.1653,103.6726
838.7834,433.5554
709.2717,585.2623
757.0059,642.6832
743.1884,658.5236
716.6528,658.6193
724.4824,651.4249
733.6046,633.371
745.3572,664.4951
737.5851,654.2238
727.5559,676.9534
745.6461,650.5687
730.481,659.4172
735.2581,656.0325
721.78,664.6935
726.9802,679.5505
583.6765,691.0076
581.012,758.3289
541.5009,749.6201
542.5691,740.5248
535.4103,761.4917
557.2025,758.7045
553.006,771.1218
555.3077,736.7715
533.637,756.0587
527.5131,723.7598
548.1259,762.8773
820.3546,772.7328
915.8699,786.9139
927.0906,810.9307
940.2422,805.2166
932.2528,807.4232
946.6174,785.5381
930.8589,815.929
920.0529,777.7178
879.1465,841.6703
769.8604,1034.0723
749.8594,1006.9969
787.6298,1027.4849
754.1165,1010.3634
776.8049,1013.7566
763.2485,1004.9077
776.8335,1009.531
772.318,1008.7437
766.3552,1005.6453
781.4446,1003.1048
785.2429,1012.1868
760.7513,1014.3521
772.464,993.3312
795.2293,1046.9216
782.4817,1013.0294
780.1376,1015.0584
772.0657,1009.9415
744.1427,1032.0288
772.1167,1018.674
774.5198,1001.119
785.0793,1029.9434
781.3301,1007.8348
759.7701,1025.4846
769.7032,1028.2515
773.6914,1001.3097
770.9308,1021.7382
759.4856,1021.3571
797.7468,1009.7144
744.545,801.2681
787.2361,430.2163
809.1031,384.325
837.3196,388.0136
817.4518,395.3516
795.384,386.3048
826.8892,375.6423
798.2241,373.7265
802.0031,370.0804
788.7996,375.0543
827.1359,382.2239
810.9476,368.9392
837.0203,377.8877
829.6365,362.5601
751.2032,219.2566
683.7289,150.5752
707.5743,140.1992
694.5988,91.0709
675.5346,168.5435
697.8254,115.1213
683.351,113.3359
673.5338,121.8858
676.3796,142.8863
693.303,117.5968
681.2916,130.8101
698.766,99.8806
672.8472,144.1722
683.1051,138.9647
649.843,38.5242
663.58,95.7638
683.6708,67.9797
667.1017,99.4754
689.7758,97.4133
674.4431,62.6922
675.7865,91.4452
682.1033,69.0335
655.8824,53.1087
673.105,66.1981
652.1974,94.4506
659.4354,90.4568
670.1711,57.7876
670.4046,35.5542
675.0652,92.4723
684.1257,104.99
659.5389,79.8726
665.6896,70.2983
639.1108,96.3934
556.9786,467.788
555.042,712.821
530.1469,680.3203
560.5088,682.8141
549.3625,686.5809
571.6626,676.1373
566.7953,695.1715
570.6299,694.3003
581.9518,684.8778
564.6189,687.9891
564.1298,693.5095
549.335,693.4818
566.7406,665.6359
563.4183,697.0436
527.9164,684.0007
565.1869,706.9618
573.3277,657.0152
560.4835,690.424
570.6005,658.8317
568.9318,696.9465
534.4687,692.8807
560.6946,676.2383
569.3208,687.9625
567.1462,734.6567
573.251,702.7484
577.9634,722.8701
573.5732,729.3086
555.5255,729.3169
570.5281,705.0591
577.4342,713.5853
575.2836,723.1461
567.2897,734.5309
563.2294,720.645
603.6881,710.8334
573.8228,757.3533
573.2877,707.5556
568.9843,740.3787
578.6097,729.2328
583.1375,728.4063
568.2828,718.3658
574.6487,727.5707
583.2217,731.0637
596.4148,726.6708
593.592,709.4
587.4094,702.6326
597.4252,727.6213
574.0668,728.5054
569.5979,784.3558
587.4915,756.5878
584.3837,771.2214
584.3978,775.0326
594.4539,800.0339
586.0242,770.7271
584.1199,774.4159
585.9374,765.7374
597.8235,763.118
595.628,759.14
589.5945,766.3701
609.7938,743.2145
